pitcher,gameid,inning,outs,balls,strikes,paofinning,pitchofpa,batterside,taggedpitchtype,pitchcall,relspeed,spinrate,extension,relheight,relside,vertrelangle,horzrelangle,inducedvertbreak,horzbreak,platelocheight,platelocside,vertapprangle,horzapprangle,exitspeed,taggedhittype
"McGrath, Sean",20260414-BaggettStadium-2,4,1,0,1,3,2,Right,Fastball,StrikeCalled,91.65,2197.78,5.617,5.881,1.406,-3.3987,-1.9000,22.8562,7.2707,1.733,0.238,-5.6972,-0.6029,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,0,1,2,1,4,Right,Slider,BallCalled,81.32,2769.61,4.599,5.846,1.680,-2.3179,-2.0367,-2.9114,-21.9497,-0.396,-2.087,-10.9469,-5.8894,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,5,1,0,0,2,1,Right,Fastball,InPlay,91.56,2163.50,5.841,5.931,1.446,-2.6019,-2.6759,16.7293,7.3678,2.080,-0.429,-5.8639,-1.3565,103.95,GroundBall
"McGrath, Sean",20260414-BaggettStadium-2,4,1,0,2,3,3,Right,Slider,FoulBallNotFieldable,80.51,2911.76,4.808,5.718,1.894,0.3544,-0.4236,-0.6384,-17.4477,2.134,0.039,-8.2030,-3.4967,77.52,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,0,2,2,1,5,Right,Fastball,StrikeCalled,91.74,2211.15,5.800,5.932,1.436,-2.9568,-3.5500,18.3207,10.2650,1.870,-1.015,-5.9579,-1.7156,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,6,1,0,0,3,1,Right,Fastball,StrikeCalled,84.20,2491.53,4.959,5.867,1.543,-1.4587,-1.5052,8.9986,-4.0657,1.834,-0.218,-7.2538,-2.2227,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,1,0,0,2,1,Right,Fastball,StrikeCalled,90.86,2103.03,5.559,5.930,1.536,-2.1223,-3.2650,18.6221,11.6197,2.548,-0.549,-5.3456,-1.1968,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,1,0,2,3,4,Right,Fastball,BallCalled,92.05,1997.13,5.716,6.018,1.196,0.0892,-2.4851,16.9941,5.5231,4.761,-0.660,-2.9578,-1.4987,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,6,1,0,1,3,2,Right,Fastball,BallCalled,89.68,2191.08,5.807,5.805,1.480,-0.5989,-2.5913,19.9017,3.7608,3.974,-0.618,-3.5419,-1.9186,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,1,0,1,2,2,Right,Fastball,BallCalled,91.41,2087.06,5.699,5.997,1.468,-1.1876,-3.4233,15.8819,9.3254,3.320,-0.948,-4.7857,-1.7598,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,1,1,2,3,5,Right,Slider,BallCalled,79.67,2764.90,5.091,5.673,1.818,1.7499,-0.5827,-0.2395,-18.4656,3.507,-0.270,-6.5749,-3.8473,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,1,1,1,2,3,Right,Fastball,FoulBallNotFieldable,83.30,2715.18,4.932,5.905,1.630,-0.0901,-1.6563,3.1364,-7.9947,2.580,-0.602,-7.1455,-3.0659,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,5,1,0,1,3,2,Right,Fastball,InPlay,90.32,2059.55,5.682,5.857,1.413,-1.8439,-2.0935,15.6943,8.6951,2.545,0.186,-5.4435,-0.5398,88.04,LineDrive
"McGrath, Sean",20260414-BaggettStadium-2,2,2,0,0,3,1,Right,Fastball,StrikeCalled,92.47,2265.33,5.563,5.907,1.770,-2.3542,-3.4655,15.6025,16.2278,2.190,-0.119,-5.7920,-0.5763,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,6,1,1,2,3,4,Right,Slider,BallCalled,80.83,2744.13,5.024,5.724,1.781,-1.6469,-1.1312,4.7373,-19.6831,0.852,-0.927,-8.8464,-4.6111,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,1,1,2,2,4,Right,Slider,FoulBallNotFieldable,81.46,2885.62,4.747,5.757,1.849,-1.1801,-1.5536,-2.2450,-17.6465,0.743,-1.095,-9.5585,-4.6587,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,2,2,0,1,3,2,Right,Fastball,FoulBallNotFieldable,92.52,2216.24,5.496,5.972,1.634,-2.4691,-2.4132,15.6722,16.1505,2.170,0.721,-5.8380,0.4629,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,1,2,2,3,6,Right,ChangeUp,FoulBallNotFieldable,83.67,1769.37,5.844,5.762,1.560,-0.8146,-2.9944,8.9733,20.4642,2.354,0.481,-6.7540,0.6741,101.37,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,6,1,2,2,3,5,Right,Slider,InPlay,81.83,2661.68,5.103,5.798,1.481,-0.4810,-1.3831,-2.2286,-7.1518,1.560,-0.418,-8.6962,-2.6501,93.91,GroundBall
"McGrath, Sean",20260414-BaggettStadium-2,5,2,0,0,4,1,Right,Fastball,InPlay,90.07,2079.95,5.811,5.906,1.471,-1.4987,-2.0869,14.4344,10.5237,2.841,0.406,-5.2607,-0.2017,60.35,GroundBall
"McGrath, Sean",20260414-BaggettStadium-2,2,2,0,2,3,3,Right,Fastball,InPlay,84.14,2634.11,4.874,5.879,1.756,-1.2568,-1.7771,1.7336,-3.7973,1.333,-0.243,-8.5698,-2.4468,92.97,GroundBall
"McGrath, Sean",20260414-BaggettStadium-2,3,1,1,2,2,5,Right,Fastball,StrikeCalled,92.03,2221.14,5.741,5.946,1.428,-3.3285,-3.1888,18.1920,10.8012,1.566,-0.644,-6.2303,-1.2593,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,1,2,2,3,7,Right,Fastball,InPlay,91.29,2117.61,5.759,5.845,1.390,-3.4406,-2.5635,17.0977,7.8767,1.234,-0.342,-6.6133,-1.1546,82.11,GroundBall
